user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
468198,1,1/27/2023,onboarded,annual,1/27/2023,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
468201,1,1/27/2023,onboarded,annual,1/27/2023,Brazil,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468214,1,1/27/2023,onboarded,annual,1/27/2023,Philippines,facebook,NULL,Introduction to the world of data and data science
468216,1,1/27/2023,onboarded,annual,1/27/2023,United Kingdom,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468224,1,1/27/2023,onboarded,annual,1/27/2023,Singapore,youtube,I want to become a data scientist.,Data analysis and data visualization
468228,1,1/27/2023,onboarded,annual,1/27/2023,Ireland,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468240,1,1/27/2023,onboarded,annual,1/27/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
468243,1,1/27/2023,onboarded,annual,1/27/2023,Brazil,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
468247,1,1/27/2023,onboarded,annual,1/27/2023,Poland,youtube,I want to earn a higher salary.,Business analysis
468261,1,1/27/2023,onboarded,annual,1/27/2023,Canada,youtube,I want to join an industry-leading company.,Machine and deep learning
468264,1,1/27/2023,onboarded,annual,1/27/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
468278,1,1/27/2023,onboarded,annual,1/27/2023,Egypt,google,I want to join an industry-leading company.,Machine and deep learning
468298,1,1/27/2023,onboarded,annual,1/27/2023,Mexico,youtube,I want to join an industry-leading company.,Machine and deep learning
468319,1,1/27/2023,onboarded,annual,1/27/2023,United States of America,other,NULL,Introduction to the world of data and data science
468346,1,1/28/2023,onboarded,annual,1/28/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
468397,1,1/28/2023,not-onboarded,annual,NULL,Germany,google,NULL,NULL
468400,1,1/28/2023,onboarded,annual,1/31/2023,Australia,google,I want to earn a higher salary.,Business analysis
468402,1,1/28/2023,onboarded,annual,1/28/2023,Thailand,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
468407,1,1/28/2023,onboarded,annual,1/28/2023,Australia,youtube,I want to become a data scientist.,Data analysis and data visualization
468413,1,1/28/2023,onboarded,monthly,1/28/2023,United Kingdom,friend,I want to become a data scientist.,Data analysis and data visualization
468417,1,1/28/2023,onboarded,annual,1/28/2023,Switzerland,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468426,1,1/28/2023,onboarded,annual,1/28/2023,India,other,I want to join an industry-leading company.,Machine and deep learning
468450,1,1/28/2023,onboarded,monthly,1/29/2023,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468460,1,1/28/2023,onboarded,annual,1/28/2023,United States of America,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468475,1,1/28/2023,onboarded,monthly,5/31/2023,Turkey,youtube,Other,Specialized advanced topics
468485,1,1/28/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468531,0,1/29/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
468532,1,1/29/2023,onboarded,annual,1/29/2023,China,other,I want to join an industry-leading company.,Machine and deep learning
468537,1,1/29/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468539,1,1/29/2023,onboarded,annual,1/29/2023,Canada,friend,I want to become a data scientist.,Data analysis and data visualization
468547,1,1/29/2023,onboarded,annual,1/29/2023,India,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
468549,1,1/29/2023,onboarded,annual,1/29/2023,India,linkedin,Other,Specialized advanced topics
468570,1,1/29/2023,onboarded,monthly,1/29/2023,Australia,youtube,I want to become a data scientist.,Data analysis and data visualization
468582,1,1/29/2023,onboarded,annual,2/5/2023,Australia,facebook,NULL,Introduction to the world of data and data science
468603,1,1/29/2023,onboarded,annual,1/29/2023,Nigeria,youtube,NULL,Introduction to the world of data and data science
468605,1,1/29/2023,onboarded,annual,1/29/2023,United Kingdom,friend,I want to join an industry-leading company.,Machine and deep learning
468634,1,1/29/2023,onboarded,annual,1/29/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
468640,0,1/29/2023,onboarded,NULL,1/29/2023,United States of America,google,Other,Specialized advanced topics
468670,1,1/29/2023,onboarded,annual,1/30/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468682,1,1/29/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
468685,1,1/29/2023,onboarded,annual,1/29/2023,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
468702,1,1/29/2023,onboarded,annual,1/29/2023,United States of America,instagram,I want to become a data scientist.,Data analysis and data visualization
468709,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468710,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
468715,1,1/30/2023,onboarded,annual,1/30/2023,New Zealand,youtube,I want to earn a higher salary.,Business analysis
468750,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,google,Other,Specialized advanced topics
468754,1,1/30/2023,onboarded,annual,1/30/2023,India,friend,NULL,Introduction to the world of data and data science
468768,1,1/30/2023,onboarded,annual,1/30/2023,Saudi Arabia,google,NULL,Introduction to the world of data and data science
468772,1,1/30/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
468777,1,1/30/2023,onboarded,monthly,1/30/2023,United Kingdom,instagram,I want to become a data scientist.,Data analysis and data visualization
468833,1,1/30/2023,onboarded,quarterly,1/30/2023,Thailand,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468839,1,1/30/2023,onboarded,monthly,1/30/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
468844,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,multiple_sources,NULL,Introduction to the world of data and data science
468847,1,1/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468859,1,1/30/2023,onboarded,annual,1/30/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
468869,1,1/30/2023,onboarded,annual,1/30/2023,Germany,google,NULL,Introduction to the world of data and data science
468897,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
468906,1,1/30/2023,onboarded,annual,1/30/2023,Haiti,youtube,NULL,Introduction to the world of data and data science
468907,1,1/30/2023,onboarded,annual,1/30/2023,India,friend,I want to become a data scientist.,Data analysis and data visualization
468910,1,1/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468914,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
468915,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
468917,1,1/30/2023,onboarded,annual,1/30/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
468920,1,1/30/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
468927,1,1/30/2023,onboarded,monthly,1/30/2023,Denmark,youtube,NULL,Introduction to the world of data and data science
468961,1,1/31/2023,onboarded,annual,1/31/2023,Hungary,youtube,I want to become a data scientist.,Data analysis and data visualization
468970,1,1/31/2023,onboarded,annual,1/31/2023,United States of America,linkedin,NULL,Introduction to the world of data and data science
468973,1,1/31/2023,onboarded,annual,1/31/2023,Philippines,youtube,NULL,Introduction to the world of data and data science
468978,1,1/31/2023,onboarded,annual,1/31/2023,United States of America,other,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469008,1,1/31/2023,onboarded,annual,1/31/2023,India,youtube,I want to earn a higher salary.,Business analysis
469021,1,1/31/2023,onboarded,annual,1/31/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
469024,1,1/31/2023,onboarded,annual,1/31/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
469060,1,1/31/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469068,1,1/31/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469073,1,1/31/2023,onboarded,annual,1/31/2023,United Arab Emirates,youtube,NULL,Introduction to the world of data and data science
469094,1,1/31/2023,onboarded,annual,1/31/2023,Australia,facebook,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469097,0,1/31/2023,onboarded,NULL,1/31/2023,United Kingdom,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
469102,1,1/31/2023,onboarded,annual,1/31/2023,Egypt,friend,I want to become a data scientist.,Data analysis and data visualization
469106,1,1/31/2023,onboarded,annual,1/31/2023,Portugal,google,NULL,Introduction to the world of data and data science
469121,1,1/31/2023,onboarded,annual,1/31/2023,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469129,1,1/31/2023,onboarded,annual,1/31/2023,Egypt,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
469132,1,1/31/2023,onboarded,annual,1/31/2023,Saudi Arabia,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469140,1,1/31/2023,onboarded,annual,1/31/2023,Malaysia,multiple_sources,NULL,Introduction to the world of data and data science
469146,1,1/31/2023,onboarded,annual,1/31/2023,United States of America,linkedin,NULL,Introduction to the world of data and data science
469153,1,1/31/2023,onboarded,annual,1/31/2023,Chile,youtube,I want to become a data scientist.,Data analysis and data visualization
469162,1,1/31/2023,onboarded,monthly,1/31/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
469209,1,1/31/2023,onboarded,monthly,1/31/2023,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
469214,1,1/31/2023,onboarded,monthly,1/31/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
469228,1,1/31/2023,onboarded,monthly,2/4/2023,Moldova,friend,I want to join an industry-leading company.,Machine and deep learning
469313,1,2/1/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
469323,1,2/1/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
469356,1,2/1/2023,onboarded,annual,2/1/2023,Australia,google,I want to become a data scientist.,Data analysis and data visualization
469375,1,2/1/2023,onboarded,annual,2/1/2023,United States of America,instagram,I want to become a data scientist.,Data analysis and data visualization
469383,1,2/1/2023,onboarded,annual,2/1/2023,India,google,NULL,Introduction to the world of data and data science
469398,1,2/1/2023,onboarded,monthly,2/1/2023,India,instagram,NULL,Introduction to the world of data and data science
469410,1,2/1/2023,onboarded,annual,2/1/2023,South Korea,youtube,I want to join an industry-leading company.,Machine and deep learning
469440,1,2/1/2023,onboarded,annual,2/1/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
469479,1,2/1/2023,onboarded,annual,2/1/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469509,1,2/1/2023,onboarded,NULL,2/1/2023,United States of America,friend,I want to become a data scientist.,Data analysis and data visualization
469525,0,2/1/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
469529,0,2/1/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
469533,1,2/1/2023,onboarded,annual,2/1/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469544,1,2/1/2023,onboarded,annual,2/1/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469709,1,2/2/2023,not-onboarded,monthly,NULL,India,google,NULL,NULL
469721,1,2/2/2023,onboarded,monthly,2/2/2023,India,instagram,I want to improve my data skills.,Introduction to the world of data and data science
469785,1,2/2/2023,onboarded,monthly,2/2/2023,Egypt,friend,I want to join an industry-leading company.,Machine and deep learning
469859,1,2/2/2023,onboarded,annual,2/2/2023,Finland,instagram,I want to become a data scientist.,Data analysis and data visualization
469922,1,2/2/2023,not-onboarded,annual,NULL,NULL,facebook,NULL,NULL
469931,1,2/2/2023,onboarded,monthly,2/2/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
469961,1,2/2/2023,onboarded,annual,2/16/2023,Turkey,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
469993,1,2/2/2023,not-onboarded,annual,NULL,NULL,youtube,NULL,NULL
470028,1,2/3/2023,onboarded,annual,2/3/2023,India,google,NULL,Introduction to the world of data and data science
470102,1,2/3/2023,onboarded,quarterly,2/3/2023,China,youtube,I want to become a data scientist.,Data analysis and data visualization
470180,1,2/3/2023,onboarded,annual,2/3/2023,Vietnam,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
470205,0,2/3/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
470224,1,2/3/2023,onboarded,monthly,2/3/2023,United States of America,friend,I want to earn a higher salary.,Business analysis
470228,1,2/3/2023,onboarded,annual,2/3/2023,France,friend,I want to become a data scientist.,Data analysis and data visualization
470262,1,2/3/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
470301,1,2/3/2023,onboarded,monthly,2/3/2023,Jordan,google,NULL,Introduction to the world of data and data science
470307,1,2/3/2023,onboarded,annual,2/3/2023,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
470344,1,2/4/2023,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
470350,1,2/4/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
470366,1,2/4/2023,onboarded,monthly,2/4/2023,Vietnam,multiple_sources,I want to join an industry-leading company.,Machine and deep learning
470403,1,2/4/2023,onboarded,monthly,2/4/2023,Turkey,youtube,I want to become a data scientist.,Data analysis and data visualization
470435,1,2/4/2023,onboarded,monthly,2/4/2023,India,youtube,I want to earn a higher salary.,Business analysis
470437,1,2/4/2023,onboarded,monthly,2/4/2023,Morocco,youtube,I want to become a data scientist.,Data analysis and data visualization
470478,1,2/4/2023,onboarded,monthly,2/4/2023,Bulgaria,linkedin,I want to earn a higher salary.,Business analysis
470648,1,2/5/2023,onboarded,annual,2/5/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
470656,1,2/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
470766,0,2/5/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
470886,0,2/6/2023,onboarded,NULL,2/6/2023,India,youtube,I want to earn a higher salary.,Business analysis
470950,1,2/6/2023,onboarded,annual,2/6/2023,Ghana,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
470963,1,2/6/2023,onboarded,annual,2/6/2023,India,instagram,NULL,Introduction to the world of data and data science
471001,1,2/6/2023,onboarded,annual,2/6/2023,United States of America,other,NULL,Introduction to the world of data and data science
471019,1,2/6/2023,onboarded,monthly,2/6/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
471074,1,2/7/2023,onboarded,annual,2/7/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471162,1,2/7/2023,onboarded,quarterly,2/7/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
471234,1,2/7/2023,onboarded,annual,4/3/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
471258,0,2/7/2023,onboarded,NULL,2/7/2023,United States of America,other,Other,Specialized advanced topics
471328,1,2/8/2023,onboarded,annual,2/8/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
471367,1,2/8/2023,onboarded,annual,2/8/2023,Canada,facebook,I want to become a data scientist.,Data analysis and data visualization
471381,1,2/8/2023,onboarded,lifetime,2/8/2023,Bulgaria,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471413,1,2/8/2023,onboarded,annual,2/8/2023,Singapore,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471435,1,2/8/2023,onboarded,annual,2/8/2023,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
471441,1,2/8/2023,onboarded,monthly,2/8/2023,Egypt,linkedin,NULL,Introduction to the world of data and data science
471523,1,2/8/2023,onboarded,monthly,2/8/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
471544,1,2/8/2023,onboarded,monthly,2/8/2023,United States of America,youtube,I want to earn a higher salary.,Business analysis
471607,1,2/9/2023,onboarded,annual,2/9/2023,India,instagram,NULL,Introduction to the world of data and data science
471611,0,2/9/2023,onboarded,NULL,2/9/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
471616,1,2/9/2023,onboarded,monthly,2/9/2023,Canada,friend,I want to become a data scientist.,Data analysis and data visualization
471625,1,2/9/2023,onboarded,annual,2/9/2023,Canada,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
471666,1,2/9/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
471686,1,2/9/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
471772,1,2/9/2023,onboarded,annual,2/9/2023,Saudi Arabia,youtube,I want to join an industry-leading company.,Machine and deep learning
471779,1,2/9/2023,onboarded,annual,2/9/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
471876,1,2/9/2023,onboarded,annual,2/9/2023,Philippines,multiple_sources,NULL,Introduction to the world of data and data science
471896,1,2/9/2023,onboarded,annual,2/9/2023,Poland,youtube,I want to join an industry-leading company.,Machine and deep learning
471932,1,2/10/2023,onboarded,monthly,2/10/2023,Nigeria,linkedin,I want to earn a higher salary.,Business analysis
471936,1,2/10/2023,onboarded,monthly,2/10/2023,Australia,youtube,Other,Specialized advanced topics
471937,0,2/10/2023,onboarded,NULL,2/10/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
472027,1,2/10/2023,onboarded,monthly,2/10/2023,United Kingdom,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472090,0,2/10/2023,onboarded,NULL,2/10/2023,Belgium,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
472133,1,2/10/2023,onboarded,monthly,2/10/2023,Egypt,friend,I want to become a data scientist.,Data analysis and data visualization
472212,0,2/11/2023,onboarded,NULL,2/11/2023,Uzbekistan,friend,I want to join an industry-leading company.,Machine and deep learning
472275,1,2/11/2023,onboarded,monthly,2/11/2023,South Africa,youtube,I want to become a data scientist.,Data analysis and data visualization
472292,1,2/11/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
472305,1,2/11/2023,onboarded,annual,2/11/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
472312,1,2/11/2023,onboarded,annual,2/11/2023,Indonesia,youtube,NULL,Introduction to the world of data and data science
472385,1,2/11/2023,onboarded,annual,2/11/2023,United States of America,friend,I want to join an industry-leading company.,Machine and deep learning
472395,1,2/11/2023,onboarded,monthly,2/11/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
472407,1,2/12/2023,onboarded,monthly,2/12/2023,Philippines,google,I want to join an industry-leading company.,Machine and deep learning
472417,1,2/12/2023,onboarded,monthly,2/12/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
472504,1,2/12/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
472534,1,2/12/2023,onboarded,monthly,2/12/2023,Pakistan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472536,1,2/12/2023,onboarded,annual,2/12/2023,India,friend,Other,Specialized advanced topics
472540,1,2/12/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
472546,0,2/12/2023,onboarded,NULL,2/12/2023,Portugal,other,Other,Specialized advanced topics
472573,0,2/12/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
472587,1,2/12/2023,onboarded,monthly,2/12/2023,Portugal,facebook,I want to become a data scientist.,Data analysis and data visualization
472640,1,2/12/2023,onboarded,annual,2/12/2023,United States of America,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472714,1,2/13/2023,onboarded,monthly,2/13/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
472764,1,2/13/2023,onboarded,quarterly,2/13/2023,Saudi Arabia,google,I want to earn a higher salary.,Business analysis
472797,1,2/13/2023,onboarded,annual,2/13/2023,Egypt,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472824,1,2/13/2023,onboarded,monthly,2/13/2023,India,google,I want to improve my data skills.,Introduction to the world of data and data science
472863,1,2/13/2023,onboarded,monthly,2/13/2023,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
472904,1,2/14/2023,onboarded,annual,2/14/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
472929,1,2/14/2023,onboarded,annual,4/22/2023,Kenya,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
473149,1,2/14/2023,onboarded,monthly,2/14/2023,Romania,linkedin,I want to improve my data skills.,Introduction to the world of data and data science
473220,1,2/14/2023,onboarded,monthly,2/14/2023,Spain,youtube,NULL,Introduction to the world of data and data science
473226,1,2/14/2023,onboarded,annual,2/14/2023,India,linkedin,I want to become a data scientist.,Data analysis and data visualization
473235,1,2/14/2023,onboarded,annual,2/14/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
473252,1,2/14/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
473288,1,2/15/2023,onboarded,annual,2/15/2023,Ukraine,other,NULL,Introduction to the world of data and data science
473320,1,2/15/2023,onboarded,monthly,2/15/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
473362,1,2/15/2023,onboarded,annual,2/15/2023,India,youtube,NULL,Introduction to the world of data and data science
473410,1,2/15/2023,onboarded,annual,2/15/2023,Italy,friend,NULL,Introduction to the world of data and data science
473521,1,2/15/2023,onboarded,annual,2/15/2023,Switzerland,other,NULL,Introduction to the world of data and data science
473558,1,2/15/2023,not-onboarded,monthly,NULL,India,youtube,I want to become a data scientist.,Data analysis and data visualization
473590,1,2/15/2023,onboarded,annual,2/15/2023,Colombia,other,NULL,Introduction to the world of data and data science
473629,0,2/15/2023,onboarded,NULL,2/15/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
473652,1,2/15/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
473653,0,2/15/2023,onboarded,NULL,2/15/2023,India,friend,I want to become a data scientist.,Data analysis and data visualization
473658,1,2/15/2023,onboarded,monthly,2/15/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
473724,1,2/16/2023,onboarded,monthly,2/16/2023,United States of America,other,I want to join an industry-leading company.,Machine and deep learning
473762,1,2/16/2023,onboarded,annual,5/22/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
473792,1,2/16/2023,onboarded,annual,2/16/2023,United Kingdom,google,I want to become a data scientist.,Data analysis and data visualization
473826,1,2/16/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
473972,1,2/16/2023,not-onboarded,monthly,NULL,NULL,google,NULL,NULL
473973,1,2/16/2023,onboarded,monthly,2/16/2023,United States of America,other,NULL,Introduction to the world of data and data science
473999,1,2/16/2023,onboarded,monthly,2/16/2023,Italy,other,I want to become a data scientist.,Data analysis and data visualization
474038,1,2/16/2023,onboarded,monthly,2/16/2023,Pakistan,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474142,1,2/17/2023,onboarded,annual,2/19/2023,Vietnam,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
474143,1,2/17/2023,onboarded,monthly,2/17/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
474219,1,2/17/2023,onboarded,annual,2/17/2023,United Kingdom,facebook,I want to become a data scientist.,Data analysis and data visualization
474252,0,2/17/2023,not-onboarded,NULL,NULL,Germany,google,NULL,NULL
474256,1,2/17/2023,onboarded,monthly,2/17/2023,Georgia,google,I want to improve my data skills.,Introduction to the world of data and data science
474325,1,2/17/2023,onboarded,monthly,2/17/2023,India,instagram,I want to earn a higher salary.,Business analysis
474346,1,2/17/2023,onboarded,monthly,2/17/2023,United Kingdom,youtube,I want to become a data scientist.,Data analysis and data visualization
474383,1,2/17/2023,onboarded,monthly,2/17/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
474403,1,2/17/2023,onboarded,monthly,2/17/2023,United Kingdom,youtube,Other,Specialized advanced topics
474406,1,2/17/2023,onboarded,monthly,2/17/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
474415,1,2/17/2023,onboarded,annual,2/17/2023,India,youtube,NULL,Introduction to the world of data and data science
474515,1,2/17/2023,onboarded,annual,2/17/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
474521,1,2/17/2023,onboarded,annual,2/17/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
474631,1,2/18/2023,onboarded,annual,2/18/2023,Egypt,facebook,NULL,Introduction to the world of data and data science
474729,1,2/18/2023,onboarded,annual,2/18/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
474730,1,2/18/2023,onboarded,monthly,2/18/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474841,1,2/18/2023,onboarded,annual,2/18/2023,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
474855,1,2/18/2023,onboarded,annual,2/18/2023,Singapore,youtube,I want to improve my data skills.,Introduction to the world of data and data science
474972,1,2/19/2023,onboarded,monthly,2/19/2023,Mexico,youtube,I want to join an industry-leading company.,Machine and deep learning
474983,1,2/19/2023,onboarded,annual,2/19/2023,Australia,instagram,NULL,Introduction to the world of data and data science
475011,1,2/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
475039,1,2/19/2023,onboarded,annual,2/19/2023,India,instagram,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475043,1,2/19/2023,onboarded,annual,2/19/2023,India,friend,NULL,Introduction to the world of data and data science
475078,1,2/19/2023,onboarded,monthly,2/19/2023,Ukraine,youtube,I want to improve my data skills.,Introduction to the world of data and data science
475136,1,2/19/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
475159,1,2/19/2023,onboarded,annual,2/19/2023,Brazil,youtube,NULL,Introduction to the world of data and data science
475212,0,2/19/2023,onboarded,NULL,2/19/2023,United States of America,google,NULL,Introduction to the world of data and data science
475286,1,2/20/2023,onboarded,monthly,2/20/2023,India,instagram,I want to become a data scientist.,Data analysis and data visualization
475366,1,2/20/2023,onboarded,quarterly,2/20/2023,India,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475387,1,2/20/2023,onboarded,monthly,2/20/2023,Spain,friend,I want to become a data scientist.,Data analysis and data visualization
475611,0,2/20/2023,onboarded,NULL,2/20/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
475623,1,2/20/2023,onboarded,monthly,2/20/2023,United States of America,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475698,1,2/21/2023,onboarded,monthly,2/21/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
475701,1,2/21/2023,onboarded,monthly,2/21/2023,Canada,youtube,NULL,Introduction to the world of data and data science
475747,1,2/21/2023,onboarded,annual,2/21/2023,India,friend,I want to become a data scientist.,Data analysis and data visualization
475774,1,2/21/2023,onboarded,annual,2/21/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
475782,1,2/21/2023,onboarded,annual,2/21/2023,Kenya,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
475826,1,2/21/2023,not-onboarded,monthly,NULL,Germany,instagram,NULL,NULL
